stateID,sampleSize,numTrials,"0,0","0,1","0,2","0,3","0,4","0,5","0,6","0,7","1,0","1,1","1,2","1,3","1,4","1,5","1,6","1,7","2,0","2,1","2,2","2,3","2,4","2,5","2,6","2,7","3,0","3,1","3,2","3,3","3,4","3,5","3,6","3,7","4,0","4,1","4,2","4,3","4,4","4,5","4,6","4,7","5,0","5,1","5,2","5,3","5,4","5,5","5,6","5,7","6,0","6,1","6,2","6,3","6,4","6,5","6,6","6,7","7,0","7,1","7,2","7,3","7,4","7,5","7,6","7,7"
d2s0,49729,100,1.34423408622,1.02365901969,0.921735573296,0.944111703819,0.847664841303,0.950139109009,0.847536249022,0.669923920855,1.02365901969,0.10729386556,0.12208973728,0.0542795589203,0.0232218456986,0.0110748869647,0.0105524311371,0.00791515267237,0.921735573296,0.12208973728,0.0599298800908,0.0614141328774,0.0433352501018,0.025630174953,0.0164988046535,0.0144120914499,0.944111703819,0.0542795589203,0.0614141328774,0.0458087236465,0.0350104150933,0.0224298089002,0.018804792748,0.013280289264,0.847664841303,0.0232218456986,0.0433352501018,0.0350104150933,0.0392907329843,0.0228072637934,0.0199722732085,0.0183988900292,0.950139109009,0.0110748869647,0.025630174953,0.0224298089002,0.0228072637934,0.0232124630427,0.0100624574955,0.0164310290711,0.847536249022,0.0105524311371,0.0164988046535,0.018804792748,0.0199722732085,0.0100624574955,0.0190200864213,0.0192962881708,0.669923920855,0.00791515267237,0.0144120914499,0.013280289264,0.0183988900292,0.0164310290711,0.0192962881708,0.0226479526577
d2s1,99856,100,0.389581953042,1.03732706617,0.0797722789522,0.0269819853115,0.0151152670723,0.0206305152359,0.011511733101,0.0092766342796,1.03732706617,2.00484031317,1.08448202608,0.835402237882,0.879235460591,1.05095140608,0.921355654349,0.845932377901,0.0797722789522,1.08448202608,0.166618444721,0.12840628953,0.0726613740807,0.0532305655461,0.032879494386,0.043703821982,0.0269819853115,0.835402237882,0.12840628953,0.134582868306,0.0898444106299,0.0493054078496,0.0374944834495,0.0437696719978,0.0151152670723,0.879235460591,0.0726613740807,0.0898444106298,0.0420302957072,0.0535654296335,0.0369184437946,0.0414267480991,0.0206305152359,1.05095140608,0.0532305655461,0.0493054078496,0.0535654296335,0.0343890898295,0.0232830684977,0.0441123989638,0.011511733101,0.921355654349,0.032879494386,0.0374944834495,0.0369184437946,0.0232830684977,0.0290229748983,0.0450409452805,0.00927663427961,0.845932377901,0.043703821982,0.0437696719978,0.0414267480991,0.0441123989638,0.0450409452805,0.0806475361317
d2s2,99856,100,0.749177441256,1.07332818258,0.524389381087,0.418019524953,0.526581164689,0.478151224825,0.411309617413,0.422672731155,1.07332818258,1.11978388391,0.55305466241,0.493321448212,0.596012688923,0.554830474027,0.468731726114,0.477141830102,0.524389381087,0.55305466241,0.128988624985,0.169815165552,0.0757862900772,0.0438296944798,0.032346689489,0.0327633298514,0.418019524953,0.493321448212,0.169815165552,0.122344866234,0.0954094278274,0.032178490132,0.0359933529179,0.0496737962496,0.526581164689,0.596012688923,0.0757862900772,0.0954094278274,0.0570132556456,0.035518773343,0.0285447762582,0.0398083988297,0.478151224825,0.554830474027,0.0438296944798,0.032178490132,0.035518773343,0.0227954717511,0.0239379863113,0.0283164819006,0.411309617413,0.468731726114,0.032346689489,0.0359933529179,0.0285447762582,0.0239379863113,0.0313231117111,0.0489210147151,0.422672731155,0.477141830102,0.0327633298514,0.0496737962496,0.0398083988297,0.0283164819006,0.0489210147151,0.0564310074226
d2s3,74529,100,0.786376962011,1.10432093589,0.943307951794,0.766272907729,0.511230996455,0.379926586324,0.277684420733,0.35336344386,1.10432093589,1.7761325227,1.05544965323,0.793183611728,0.890203343927,0.791871575502,0.701906954855,0.57137065696,0.943307951795,1.05544965323,0.136942253235,0.0774571792904,0.0401567459887,0.032795560714,0.0118661060846,0.014705923601,0.766272907729,0.793183611728,0.0774571792904,0.109379235102,0.0425836564973,0.0318400341279,0.0196111082832,0.0165773521011,0.511230996455,0.890203343927,0.0401567459887,0.0425836564973,0.0849973669163,0.0398253695314,0.034558052474,0.0219888568247,0.379926586324,0.791871575502,0.0327955607139,0.0318400341279,0.0398253695315,0.0780762253789,0.0428784172606,0.0268131640757,0.277684420733,0.701906954855,0.0118661060846,0.0196111082832,0.034558052474,0.0428784172606,0.0539334393538,0.0284809742883,0.35336344386,0.57137065696,0.014705923601,0.0165773521011,0.0219888568247,0.0268131640757,0.0284809742883,0.0489453748757
