avg_dec,dim,numTrials,rankTrue
4.87393823972,20.0,100000.0,1.0
3.83160475155,20.0,100000.0,2.0
5.06233857871,21.0,100000.0,1.0
4.00786544948,21.0,100000.0,2.0
5.249673639,22.0,100000.0,1.0
4.18133559152,22.0,100000.0,2.0
5.43102999134,23.0,100000.0,1.0
4.34972876386,23.0,100000.0,2.0
5.60978035125,24.0,100000.0,1.0
4.51810120401,24.0,100000.0,2.0
5.78329325663,25.0,100000.0,1.0
5.9559592789,26.0,100000.0,1.0
6.12608588961,27.0,100000.0,1.0
6.29023736516,28.0,100000.0,1.0
6.45711492223,29.0,100000.0,1.0
6.61748356565,30.0,100000.0,1.0
0.480591667608,16.0,500.0,10.0
2.44256926839,16.0,500.0,3.0
1.97424491579,16.0,500.0,4.0
1.60061125807,16.0,500.0,5.0
1.29832220728,16.0,500.0,6.0
1.04405055919,16.0,500.0,7.0
0.824603013747,16.0,500.0,8.0
0.63493583121,16.0,500.0,9.0
0.589364665259,17.0,500.0,10.0
2.63794516911,17.0,500.0,3.0
2.14746875672,17.0,500.0,4.0
1.75948245361,17.0,500.0,5.0
1.44557418244,17.0,500.0,6.0
1.17751591621,17.0,500.0,7.0
0.948147972835,17.0,500.0,8.0
0.756172191903,17.0,500.0,9.0
0.699199257621,18.0,500.0,10.0
2.78130083694,18.0,500.0,3.0
2.29830840364,18.0,500.0,4.0
1.90118614454,18.0,500.0,5.0
1.57541231771,18.0,500.0,6.0
1.30264778722,18.0,500.0,7.0
1.07141106891,18.0,500.0,8.0
0.873706759781,18.0,500.0,9.0
0.809445139362,19.0,500.0,10.0
2.97802115506,19.0,500.0,3.0
2.46664509921,19.0,500.0,4.0
2.0649870674,19.0,500.0,5.0
1.73452895212,19.0,500.0,6.0
1.45301606462,19.0,500.0,7.0
1.20887051878,19.0,500.0,8.0
0.996851304139,19.0,500.0,9.0
0.924503514307,20.0,500.0,10.0
3.12584153135,20.0,500.0,3.0
2.61164881722,20.0,500.0,4.0
2.20382917951,20.0,500.0,5.0
1.86705822876,20.0,500.0,6.0
1.57493979856,20.0,500.0,7.0
1.32892405532,20.0,500.0,8.0
1.11192436048,20.0,500.0,9.0
1.04005456434,21.0,500.0,10.0
3.29587230761,21.0,500.0,3.0
2.77315332821,21.0,500.0,4.0
2.34753287097,21.0,500.0,5.0
2.00277901321,21.0,500.0,6.0
1.70895031518,21.0,500.0,7.0
1.45602058103,21.0,500.0,8.0
1.23337468526,21.0,500.0,9.0
1.15467422436,22.0,500.0,10.0
3.4795074759,22.0,500.0,3.0
2.94617296372,22.0,500.0,4.0
2.51364888303,22.0,500.0,5.0
2.15489599116,22.0,500.0,6.0
1.84400608503,22.0,500.0,7.0
1.58493045953,22.0,500.0,8.0
1.35769986795,22.0,500.0,9.0
1.26275456549,23.0,500.0,10.0
3.63363019848,23.0,500.0,3.0
3.08769595133,23.0,500.0,4.0
2.65100414738,23.0,500.0,5.0
2.28859878859,23.0,500.0,6.0
1.98275787013,23.0,500.0,7.0
1.71226955159,23.0,500.0,8.0
1.47513335038,23.0,500.0,9.0
1.38610130852,24.0,500.0,10.0
3.78632902102,24.0,500.0,3.0
3.24150210133,24.0,500.0,4.0
2.80218431978,24.0,500.0,5.0
2.4295587163,24.0,500.0,6.0
2.11621078493,24.0,500.0,7.0
1.8408267048,24.0,500.0,8.0
1.59772650493,24.0,500.0,9.0
1.4866334708,25.0,500.0,10.0
4.68612020284,25.0,500.0,2.0
3.94820663742,25.0,500.0,3.0
3.38468786559,25.0,500.0,4.0
2.92930218642,25.0,500.0,5.0
2.55204256529,25.0,500.0,6.0
2.23116619051,25.0,500.0,7.0
1.95233951619,25.0,500.0,8.0
1.70492962997,25.0,500.0,9.0
1.58707005467,26.0,500.0,10.0
4.84262130221,26.0,500.0,2.0
4.09115439199,26.0,500.0,3.0
3.51962949256,26.0,500.0,4.0
3.06139732962,26.0,500.0,5.0
2.68099638077,26.0,500.0,6.0
2.34855944468,26.0,500.0,7.0
2.06141664461,26.0,500.0,8.0
1.81335394031,26.0,500.0,9.0
1.72436793544,27.0,500.0,10.0
4.99953696707,27.0,500.0,2.0
4.25146561506,27.0,500.0,3.0
3.67628510087,27.0,500.0,4.0
3.21941064775,27.0,500.0,5.0
2.83003015299,27.0,500.0,6.0
2.49331530949,27.0,500.0,7.0
2.20758693289,27.0,500.0,8.0
1.9530014911,27.0,500.0,9.0
1.82481736038,28.0,500.0,10.0
5.15587200474,28.0,500.0,2.0
4.39592546458,28.0,500.0,3.0
3.81478629485,28.0,500.0,4.0
3.35191624858,28.0,500.0,5.0
2.95615152833,28.0,500.0,6.0
2.61934055018,28.0,500.0,7.0
2.32138214338,28.0,500.0,8.0
2.06070752202,28.0,500.0,9.0
1.94516181122,29.0,500.0,10.0
5.30837517157,29.0,500.0,2.0
4.54321046894,29.0,500.0,3.0
3.95987693397,29.0,500.0,4.0
3.48873987371,29.0,500.0,5.0
3.09320276591,29.0,500.0,6.0
2.74684795608,29.0,500.0,7.0
2.44819266908,29.0,500.0,8.0
2.18200539336,29.0,500.0,9.0
2.05994700099,30.0,500.0,10.0
5.44727664227,30.0,500.0,2.0
4.67468078984,30.0,500.0,3.0
4.09044777796,30.0,500.0,4.0
3.62137613382,30.0,500.0,5.0
3.21824699769,30.0,500.0,6.0
2.87021346962,30.0,500.0,7.0
2.56690413651,30.0,500.0,8.0
2.29891032514,30.0,500.0,9.0
6.75666212755,31.0,500.0,1.0
2.15773115258,31.0,500.0,10.0
5.60267930426,31.0,500.0,2.0
4.82240587762,31.0,500.0,3.0
4.23443358833,31.0,500.0,4.0
3.74945330391,31.0,500.0,5.0
3.34222142344,31.0,500.0,6.0
2.99048648571,31.0,500.0,7.0
2.68159891979,31.0,500.0,8.0
2.40401639907,31.0,500.0,9.0
6.93759911162,32.0,500.0,1.0
2.2723445076,32.0,500.0,10.0
5.76181044901,32.0,500.0,2.0
4.97222891922,32.0,500.0,3.0
4.37057519649,32.0,500.0,4.0
3.88017695736,32.0,500.0,5.0
3.46453651942,32.0,500.0,6.0
3.10963597914,32.0,500.0,7.0
2.79923246503,32.0,500.0,8.0
2.52178593534,32.0,500.0,9.0
7.07767628743,33.0,500.0,1.0
2.39627063483,33.0,500.0,10.0
5.91027116461,33.0,500.0,2.0
5.12879783586,33.0,500.0,3.0
4.52585589767,33.0,500.0,4.0
4.02899943339,33.0,500.0,5.0
3.6128634443,33.0,500.0,6.0
3.25233716427,33.0,500.0,7.0
2.93670272415,33.0,500.0,8.0
2.65616429608,33.0,500.0,9.0
7.24853524762,34.0,500.0,1.0
2.49409510739,34.0,500.0,10.0
6.05154821374,34.0,500.0,2.0
5.25463538098,34.0,500.0,3.0
4.64216341549,34.0,500.0,4.0
4.13955284388,34.0,500.0,5.0
3.72071302065,34.0,500.0,6.0
3.35523007226,34.0,500.0,7.0
3.03548881821,34.0,500.0,8.0
2.749682364,34.0,500.0,9.0
7.40193949532,35.0,500.0,1.0
2.60523159889,35.0,500.0,10.0
6.21572043642,35.0,500.0,2.0
5.40046048491,35.0,500.0,3.0
4.78469713346,35.0,500.0,4.0
4.27748076741,35.0,500.0,5.0
3.85582252278,35.0,500.0,6.0
3.48917916589,35.0,500.0,7.0
3.16143771398,35.0,500.0,8.0
2.86613676164,35.0,500.0,9.0
7.53382296074,36.0,500.0,1.0
2.70574447203,36.0,500.0,10.0
6.323464533,36.0,500.0,2.0
5.52028344121,36.0,500.0,3.0
4.90048134787,36.0,500.0,4.0
4.39451197274,36.0,500.0,5.0
3.96703866033,36.0,500.0,6.0
3.59477082727,36.0,500.0,7.0
3.26047006381,36.0,500.0,8.0
2.96822610689,36.0,500.0,9.0
7.69019547734,37.0,500.0,1.0
2.8159790242,37.0,500.0,10.0
6.48986618679,37.0,500.0,2.0
5.66726716348,37.0,500.0,3.0
5.03878767736,37.0,500.0,4.0
4.52851406729,37.0,500.0,5.0
4.0931302271,37.0,500.0,6.0
3.71404801963,37.0,500.0,7.0
3.382859884,37.0,500.0,8.0
3.08379857751,37.0,500.0,9.0
7.83382596417,38.0,500.0,1.0
2.91838217185,38.0,500.0,10.0
6.62423191034,38.0,500.0,2.0
5.80066029019,38.0,500.0,3.0
5.16299371473,38.0,500.0,4.0
4.64940454449,38.0,500.0,5.0
4.20701756642,38.0,500.0,6.0
3.83169473424,38.0,500.0,7.0
3.49267891028,38.0,500.0,8.0
3.19204685621,38.0,500.0,9.0
7.96693801366,39.0,500.0,1.0
3.03229795917,39.0,500.0,10.0
6.74786999387,39.0,500.0,2.0
5.91982952878,39.0,500.0,3.0
5.28595590367,39.0,500.0,4.0
4.76574602311,39.0,500.0,5.0
4.32368454813,39.0,500.0,6.0
3.94182000176,39.0,500.0,7.0
3.60504821064,39.0,500.0,8.0
3.30495469432,39.0,500.0,9.0
8.11830721459,40.0,500.0,1.0
3.14077068857,40.0,500.0,10.0
6.90036323508,40.0,500.0,2.0
6.06514119145,40.0,500.0,3.0
5.42658735696,40.0,500.0,4.0
4.90462056319,40.0,500.0,5.0
4.45689316506,40.0,500.0,6.0
4.07017422808,40.0,500.0,7.0
3.72605399516,40.0,500.0,8.0
3.41847614089,40.0,500.0,9.0
8.826750855,45.0,500.0,1.0
9.45934333348,50.0,500.0,1.0
10.0852761914,55.0,500.0,1.0
10.7030424893,60.0,500.0,1.0
11.2598304069,65.0,500.0,1.0
11.8165255239,70.0,500.0,1.0
12.3667742232,75.0,500.0,1.0
12.9049491476,80.0,500.0,1.0
13.4080158116,85.0,500.0,1.0
13.891564093,90.0,500.0,1.0
14.3766169993,95.0,500.0,1.0
3.65660466252,45.0,10000.0,10.0
7.56862161206,45.0,500.0,2.0
6.7101895425,45.0,500.0,3.0
5.49179923308,45.0,10000.0,5.0
4.16600352422,50.0,10000.0,10.0
8.17320729149,50.0,500.0,2.0
7.29691987126,50.0,500.0,3.0
6.06470428487,50.0,10000.0,5.0
4.65729457181,55.0,10000.0,10.0
8.77734469822,55.0,500.0,2.0
7.87818987325,55.0,500.0,3.0
6.61683434633,55.0,10000.0,5.0
5.13478327885,60.0,10000.0,10.0
9.37153452993,60.0,500.0,2.0
8.45557326138,60.0,500.0,3.0
7.14619606572,60.0,10000.0,5.0
5.60139016775,65.0,10000.0,10.0
9.91463354629,65.0,500.0,2.0
8.97869597055,65.0,500.0,3.0
7.66339993182,65.0,10000.0,5.0
6.05925749709,70.0,10000.0,10.0
10.4429954801,70.0,500.0,2.0
9.5016767689,70.0,500.0,3.0
8.16618286974,70.0,10000.0,5.0
6.50457374213,75.0,10000.0,10.0
10.977254029,75.0,500.0,2.0
10.0190084456,75.0,500.0,3.0
8.65244108668,75.0,10000.0,5.0
6.93783014808,80.0,10000.0,10.0
11.4911098997,80.0,500.0,2.0
10.5155058663,80.0,500.0,3.0
9.1245000125,80.0,10000.0,5.0
7.36341848078,85.0,10000.0,10.0
11.9855125896,85.0,500.0,2.0
10.9989965265,85.0,500.0,3.0
9.5867238125,85.0,10000.0,5.0
7.782308604,90.0,10000.0,10.0
12.4563098334,90.0,500.0,2.0
10.0398014968,90.0,10000.0,5.0
8.19159535659,95.0,10000.0,10.0
12.9224802367,95.0,500.0,2.0
10.480882088,95.0,10000.0,5.0
6.04857420746,45.0,500.0,4.0
5.03750273907,45.0,500.0,6.0
4.63614021614,45.0,500.0,7.0
4.27873993058,45.0,500.0,8.0
3.95503990798,45.0,500.0,9.0
6.61653842511,50.0,500.0,4.0
5.58406104732,50.0,500.0,6.0
5.16591193193,50.0,500.0,7.0
4.79517871629,50.0,500.0,8.0
4.46378306962,50.0,500.0,9.0
7.18235167882,55.0,500.0,4.0
6.11900407085,55.0,500.0,6.0
5.68878844087,55.0,500.0,7.0
5.3058814919,55.0,500.0,8.0
4.96220759022,55.0,500.0,9.0
7.73760255321,60.0,500.0,4.0
6.64461419513,60.0,500.0,6.0
6.20297553852,60.0,500.0,7.0
5.81328405588,60.0,500.0,8.0
5.45907205038,60.0,500.0,9.0
8.25567020226,65.0,500.0,4.0
7.15144696403,65.0,500.0,6.0
6.696870204,65.0,500.0,7.0
6.29943376742,65.0,500.0,8.0
5.9348929691,65.0,500.0,9.0
8.77204043961,70.0,500.0,4.0
7.63906208843,70.0,500.0,6.0
7.17859718617,70.0,500.0,7.0
6.76473547273,70.0,500.0,8.0
6.39212897384,70.0,500.0,9.0
9.2744853558,75.0,500.0,4.0
8.11993030606,75.0,500.0,6.0
7.64835485412,75.0,500.0,7.0
7.22960914069,75.0,500.0,8.0
6.85081606239,75.0,500.0,9.0
9.75003948002,80.0,500.0,4.0
8.57613533568,80.0,500.0,6.0
8.09999414154,80.0,500.0,7.0
7.67338439107,80.0,500.0,8.0
7.28743869587,80.0,500.0,9.0
10.2276406427,85.0,500.0,4.0
9.03557283108,85.0,500.0,6.0
8.54998829255,85.0,500.0,7.0
8.11491040459,85.0,500.0,8.0
7.72292968684,85.0,500.0,9.0
11.4574418916,90.0,500.0,3.0
10.6743845795,90.0,500.0,4.0
9.46859461453,90.0,500.0,6.0
8.97669744951,90.0,500.0,7.0
8.53892822059,90.0,500.0,8.0
8.14042357318,90.0,500.0,9.0
11.9201890536,95.0,500.0,3.0
11.1332101391,95.0,500.0,4.0
9.90885998908,95.0,500.0,6.0
9.41412474522,95.0,500.0,7.0
8.96696734738,95.0,500.0,8.0
8.5596231844,95.0,500.0,9.0
